#
# Sample name: InSpector 1000 spectrum

# Sample id: 
# Sample type: 
# User name: 
# Sample description: 
#
# Start time: 29-01-2080, 10:23:02
# Real time (s): 66.450
# Live time (s): 66.290
#
# Total counts: 9593
#
# Left marker: 0
# Right marker: 0
# Counts: 0
#
# Energy calibration coefficients (E = sum(Ai * n**i))
#    A0 = -1.180800e+00
#    A1 = 6.000133e+00
#    A2 = -1.330662e-04
#    A3 = 0.000000e+00
# Energy unit: keV
#
# Shape calibration coefficients (FWHM = B0 + B1*E^(1/2)  Low Tail= B2 + B3*E)
#    B0 = 1.118000e+00
#    B1 = 8.218000e-01
#    B2 = 0.000000e+00
#    B3 = 0.000000e+00
# Energy unit: keV
#
# Channel data
#     n     energy(keV)     counts     rate(1/s)
#--------------------------------------------------
 127	7.587e+02	7	1.056e-01
 128	7.647e+02	10	1.509e-01
 129	7.706e+02	8	1.207e-01
 130	7.766e+02	16	2.414e-01
 131	7.826e+02	13	1.961e-01
 132	7.885e+02	22	3.319e-01
 133	7.945e+02	14	2.112e-01
 134	8.004e+02	19	2.866e-01
 135	8.064e+02	15	2.263e-01
 136	8.124e+02	14	2.112e-01
 137	8.183e+02	17	2.564e-01
 138	8.243e+02	23	3.470e-01
 139	8.303e+02	17	2.564e-01
 140	8.362e+02	16	2.414e-01
 141	8.422e+02	16	2.414e-01
 142	8.482e+02	11	1.659e-01
 143	8.541e+02	13	1.961e-01
 144	8.601e+02	12	1.810e-01
 145	8.660e+02	17	2.564e-01
 146	8.720e+02	12	1.810e-01
 147	8.780e+02	13	1.961e-01
 148	8.839e+02	18	2.715e-01
 149	8.899e+02	17	2.564e-01
 150	8.958e+02	8	1.207e-01
 151	9.018e+02	17	2.564e-01
 152	9.078e+02	20	3.017e-01
 153	9.137e+02	12	1.810e-01
 154	9.197e+02	10	1.509e-01
 155	9.256e+02	10	1.509e-01
 156	9.316e+02	11	1.659e-01
 157	9.376e+02	13	1.961e-01
 158	9.435e+02	16	2.414e-01
 159	9.495e+02	14	2.112e-01
 160	9.554e+02	12	1.810e-01
 161	9.614e+02	18	2.715e-01
 162	9.673e+02	7	1.056e-01
 163	9.733e+02	6	9.051e-02
 164	9.793e+02	8	1.207e-01
 165	9.852e+02	9	1.358e-01
 166	9.912e+02	10	1.509e-01
 167	9.971e+02	8	1.207e-01
 168	1.003e+03	14	2.112e-01
 169	1.009e+03	5	7.543e-02
 170	1.015e+03	12	1.810e-01
 171	1.021e+03	8	1.207e-01
 172	1.027e+03	3	4.526e-02
 173	1.033e+03	5	7.543e-02
 174	1.039e+03	8	1.207e-01
 175	1.045e+03	5	7.543e-02
 176	1.051e+03	3	4.526e-02
 177	1.057e+03	6	9.051e-02
 178	1.063e+03	4	6.034e-02
 179	1.069e+03	9	1.358e-01
 180	1.075e+03	8	1.207e-01
 181	1.080e+03	7	1.056e-01
 182	1.086e+03	4	6.034e-02
 183	1.092e+03	10	1.509e-01
 184	1.098e+03	6	9.051e-02
 185	1.104e+03	15	2.263e-01
 186	1.110e+03	8	1.207e-01
 187	1.116e+03	4	6.034e-02
 188	1.122e+03	6	9.051e-02
 189	1.128e+03	9	1.358e-01
 190	1.134e+03	9	1.358e-01
 191	1.140e+03	5	7.543e-02
 192	1.146e+03	8	1.207e-01
 193	1.152e+03	7	1.056e-01
 194	1.158e+03	6	9.051e-02
 195	1.164e+03	6	9.051e-02
 196	1.170e+03	5	7.543e-02
 197	1.176e+03	4	6.034e-02
 198	1.182e+03	11	1.659e-01
 199	1.188e+03	8	1.207e-01
 200	1.194e+03	8	1.207e-01
 201	1.199e+03	5	7.543e-02
 202	1.205e+03	5	7.543e-02
 203	1.211e+03	7	1.056e-01
 204	1.217e+03	3	4.526e-02
 205	1.223e+03	4	6.034e-02
 206	1.229e+03	4	6.034e-02
 207	1.235e+03	7	1.056e-01
 208	1.241e+03	3	4.526e-02
 209	1.247e+03	4	6.034e-02
 210	1.253e+03	6	9.051e-02
 211	1.259e+03	3	4.526e-02
 212	1.265e+03	5	7.543e-02
 213	1.271e+03	2	3.017e-02
 214	1.277e+03	4	6.034e-02
 215	1.283e+03	3	4.526e-02
 216	1.289e+03	1	1.509e-02
 217	1.295e+03	2	3.017e-02
 218	1.301e+03	2	3.017e-02
 219	1.306e+03	0	0.000e+00
 220	1.312e+03	1	1.509e-02
 221	1.318e+03	3	4.526e-02
 222	1.324e+03	0	0.000e+00
 223	1.330e+03	3	4.526e-02
 224	1.336e+03	3	4.526e-02
 225	1.342e+03	2	3.017e-02
 226	1.348e+03	2	3.017e-02
 227	1.354e+03	1	1.509e-02
 228	1.360e+03	1	1.509e-02
 229	1.366e+03	1	1.509e-02
 230	1.372e+03	3	4.526e-02
 231	1.378e+03	1	1.509e-02
 232	1.384e+03	8	1.207e-01
 233	1.390e+03	7	1.056e-01
 234	1.396e+03	11	1.659e-01
 235	1.402e+03	4	6.034e-02
 236	1.407e+03	11	1.659e-01
 237	1.413e+03	20	3.017e-01
 238	1.419e+03	36	5.431e-01
 239	1.425e+03	24	3.620e-01
 240	1.431e+03	26	3.922e-01
 241	1.437e+03	24	3.620e-01
 242	1.443e+03	26	3.922e-01
 243	1.449e+03	25	3.771e-01
 244	1.455e+03	12	1.810e-01
 245	1.461e+03	7	1.056e-01
 246	1.467e+03	5	7.543e-02
 247	1.473e+03	0	0.000e+00
 248	1.479e+03	0	0.000e+00
 249	1.485e+03	2	3.017e-02
 250	1.491e+03	0	0.000e+00
 251	1.496e+03	1	1.509e-02
 252	1.502e+03	0	0.000e+00
 253	1.508e+03	0	0.000e+00
 254	1.514e+03	0	0.000e+00
 255	1.520e+03	1	1.509e-02
 256	1.526e+03	1	1.509e-02
