#
# Sample name: InSpector 1000 spectrum

# Sample id: 
# Sample type: 
# User name: 
# Sample description: 
#
# Start time: 02-01-2080, 03:51:39
# Real time (s): 7200.000
# Live time (s): 7184.360
#
# Total counts: 595752
#
# Left marker: 0
# Right marker: 0
# Counts: 0
#
# Energy calibration coefficients (E = sum(Ai * n**i))
#    A0 = -1.180800e+00
#    A1 = 6.000133e+00
#    A2 = -1.330662e-04
#    A3 = 0.000000e+00
# Energy unit: keV
#
# Shape calibration coefficients (FWHM = B0 + B1*E^(1/2)  Low Tail= B2 + B3*E)
#    B0 = 1.118000e+00
#    B1 = 8.218000e-01
#    B2 = 0.000000e+00
#    B3 = 0.000000e+00
# Energy unit: keV
#
# Channel data
#     n     energy(keV)     counts     rate(1/s)
#--------------------------------------------------
 121	7.229e+02	847	1.179e-01
 122	7.289e+02	889	1.237e-01
 123	7.348e+02	828	1.153e-01
 124	7.408e+02	891	1.240e-01
 125	7.468e+02	861	1.198e-01
 126	7.527e+02	840	1.169e-01
 127	7.587e+02	983	1.368e-01
 128	7.647e+02	1141	1.588e-01
 129	7.706e+02	1320	1.837e-01
 130	7.766e+02	1421	1.978e-01
 131	7.826e+02	1548	2.155e-01
 132	7.885e+02	1602	2.230e-01
 133	7.945e+02	1515	2.109e-01
 134	8.004e+02	1451	2.020e-01
 135	8.064e+02	1506	2.096e-01
 136	8.124e+02	1479	2.059e-01
 137	8.183e+02	1433	1.995e-01
 138	8.243e+02	1417	1.972e-01
 139	8.303e+02	1380	1.921e-01
 140	8.362e+02	1384	1.926e-01
 141	8.422e+02	1371	1.908e-01
 142	8.482e+02	1317	1.833e-01
 143	8.541e+02	1305	1.816e-01
 144	8.601e+02	1290	1.796e-01
 145	8.660e+02	1286	1.790e-01
 146	8.720e+02	1371	1.908e-01
 147	8.780e+02	1329	1.850e-01
 148	8.839e+02	1286	1.790e-01
 149	8.899e+02	1310	1.823e-01
 150	8.958e+02	1275	1.775e-01
 151	9.018e+02	1251	1.741e-01
 152	9.078e+02	1168	1.626e-01
 153	9.137e+02	1180	1.642e-01
 154	9.197e+02	1124	1.565e-01
 155	9.256e+02	1168	1.626e-01
 156	9.316e+02	1131	1.574e-01
 157	9.376e+02	1197	1.666e-01
 158	9.435e+02	1127	1.569e-01
 159	9.495e+02	1123	1.563e-01
 160	9.554e+02	964	1.342e-01
 161	9.614e+02	952	1.325e-01
 162	9.673e+02	882	1.228e-01
 163	9.733e+02	830	1.155e-01
 164	9.793e+02	827	1.151e-01
 165	9.852e+02	840	1.169e-01
 166	9.912e+02	751	1.045e-01
 167	9.971e+02	713	9.924e-02
 168	1.003e+03	695	9.674e-02
 169	1.009e+03	695	9.674e-02
 170	1.015e+03	694	9.660e-02
 171	1.021e+03	598	8.324e-02
 172	1.027e+03	655	9.117e-02
 173	1.033e+03	649	9.034e-02
 174	1.039e+03	631	8.783e-02
 175	1.045e+03	667	9.284e-02
 176	1.051e+03	634	8.825e-02
 177	1.057e+03	662	9.214e-02
 178	1.063e+03	655	9.117e-02
 179	1.069e+03	686	9.549e-02
 180	1.075e+03	688	9.576e-02
 181	1.080e+03	695	9.674e-02
 182	1.086e+03	656	9.131e-02
 183	1.092e+03	722	1.005e-01
 184	1.098e+03	690	9.604e-02
 185	1.104e+03	727	1.012e-01
 186	1.110e+03	724	1.008e-01
 187	1.116e+03	685	9.535e-02
 188	1.122e+03	661	9.201e-02
 189	1.128e+03	690	9.604e-02
 190	1.134e+03	705	9.813e-02
 191	1.140e+03	629	8.755e-02
 192	1.146e+03	706	9.827e-02
 193	1.152e+03	673	9.368e-02
 194	1.158e+03	720	1.002e-01
 195	1.164e+03	715	9.952e-02
 196	1.170e+03	670	9.326e-02
 197	1.176e+03	659	9.173e-02
 198	1.182e+03	644	8.964e-02
 199	1.188e+03	660	9.187e-02
 200	1.194e+03	639	8.894e-02
 201	1.199e+03	611	8.505e-02
 202	1.205e+03	591	8.226e-02
 203	1.211e+03	544	7.572e-02
 204	1.217e+03	441	6.138e-02
 205	1.223e+03	444	6.180e-02
 206	1.229e+03	374	5.206e-02
 207	1.235e+03	363	5.053e-02
 208	1.241e+03	316	4.398e-02
 209	1.247e+03	319	4.440e-02
 210	1.253e+03	300	4.176e-02
 211	1.259e+03	281	3.911e-02
 212	1.265e+03	232	3.229e-02
 213	1.271e+03	266	3.702e-02
 214	1.277e+03	232	3.229e-02
 215	1.283e+03	207	2.881e-02
 216	1.289e+03	204	2.840e-02
 217	1.295e+03	199	2.770e-02
 218	1.301e+03	157	2.185e-02
 219	1.306e+03	151	2.102e-02
 220	1.312e+03	138	1.921e-02
 221	1.318e+03	149	2.074e-02
 222	1.324e+03	147	2.046e-02
 223	1.330e+03	126	1.754e-02
 224	1.336e+03	136	1.893e-02
 225	1.342e+03	153	2.130e-02
 226	1.348e+03	152	2.116e-02
 227	1.354e+03	140	1.949e-02
 228	1.360e+03	164	2.283e-02
 229	1.366e+03	165	2.297e-02
 230	1.372e+03	217	3.020e-02
 231	1.378e+03	356	4.955e-02
 232	1.384e+03	555	7.725e-02
 233	1.390e+03	847	1.179e-01
 234	1.396e+03	1135	1.580e-01
 235	1.402e+03	1575	2.192e-01
 236	1.407e+03	1930	2.686e-01
 237	1.413e+03	2188	3.046e-01
 238	1.419e+03	2627	3.657e-01
 239	1.425e+03	2904	4.042e-01
 240	1.431e+03	2944	4.098e-01
 241	1.437e+03	2763	3.846e-01
 242	1.443e+03	2332	3.246e-01
 243	1.449e+03	1607	2.237e-01
 244	1.455e+03	1005	1.399e-01
 245	1.461e+03	507	7.057e-02
 246	1.467e+03	256	3.563e-02
 247	1.473e+03	135	1.879e-02
 248	1.479e+03	93	1.294e-02
 249	1.485e+03	64	8.908e-03
 250	1.491e+03	55	7.656e-03
 251	1.496e+03	39	5.428e-03
 252	1.502e+03	53	7.377e-03
 253	1.508e+03	38	5.289e-03
 254	1.514e+03	38	5.289e-03
 255	1.520e+03	49	6.820e-03
 256	1.526e+03	46	6.403e-03
